id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
3635,0.0,97.47223157914794,May,388.74444439999996 minutes,0.0,53.0 minutes,454.74444439999996,1.0,1.0,16.0,log202,0.006666666999999999,1.0,,Returning_Visitor,1.0,,0.0,c_1,0.0,safari_14,0
3636,0.0,105.78474605156627,May,3872.5094200000003 minutes,0.039495922999999995,166.0 minutes,4075.8094200000005,3.0,3.0,67.0,log200,0.04474971,4.0,,Returning_Visitor,3.0,37.3,2.341419718,c_2,1.0,chrome_89,0
3637,0.8,92.76089407141744,May,59.0 minutes,0.125,0.0 minutes,,2.0,0.0,4.0,log400,0.175,0.0,,Returning_Visitor,4.0,0.0,0.0,c_1,0.0,chrome_89,0
3638,,99.56138015208263,May,818.5 minutes,0.007894736999999999,0.0 minutes,886.5,2.0,5.0,36.0,log400,0.028070175,0.0,,Returning_Visitor,1.0,68.0,0.0,c_3,0.0,chrome_99.1.4,0
3639,0.0,108.83747647725905,May,4115.233333 minutes,0.0035087720000000003,0.0 minutes,4115.233333,2.0,0.0,57.0,log202,0.018421053,0.0,,Returning_Visitor,3.0,0.0,0.0,c_13,0.0,chrome_90.1.7,0
3640,0.0,102.39999422884864,May,146.7666667 minutes,0.0,0.0 minutes,146.7666667,2.0,0.0,10.0,log202,0.002272727,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,edge_98.0.1108.84,0
3641,0.4,93.35847605797244,May,,0.041176471,0.0 minutes,212.83333330000002,1.0,0.0,17.0,log400,0.06764705900000001,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,safari_13.1,0
3642,1.0,93.69147544027368,May,3268.075758 minutes,0.005882353000000001,0.0 minutes,3505.9090913,2.0,4.0,66.0,log200,0.029549127,0.0,,Returning_Visitor,7.0,237.83333330000002,0.0,c_4,1.0,chrome_89,0
3644,0.0,87.918020796782,May,261.6 minutes,0.0,0.0 minutes,,,3.0,8.0,log404,0.01,0.0,,New_Visitor,1.0,120.66666670000001,0.0,c_2,0.0,browser_7_v13,0
3645,0.8,96.61528803367875,May,62.0 minutes,0.1,0.0 minutes,62.0,3.0,0.0,3.0,log200,0.125,0.0,,Returning_Visitor,1.0,,0.0,c_13,0.0,chrome_99.1.4,0
3646,0.0,87.92155693458558,May,413.72222220000003 minutes,0.0,86.0 minutes,,1.0,3.0,25.0,log202,0.013076923,1.0,,Returning_Visitor,7.0,119.0,15.40042308,c_4,0.0,safari_13.1,0
3647,0.0,98.97231415497792,May,1005.0 minutes,0.0,0.0 minutes,1005.0,2.0,0.0,13.0,log400,0.016666667,0.0,,New_Visitor,7.0,0.0,0.0,c_2,0.0,,0
3648,0.0,103.26823835115434,May,2222.9 minutes,0.0037037040000000004,0.0 minutes,2222.9,4.0,0.0,54.0,log_100,0.014814815,0.0,,Returning_Visitor,1.0,0.0,0.0,c_4,0.0,safari_15.4,0
3649,0.2,95.34913059104979,May,0.0 minutes,0.2,,0.0,2.0,0.0,1.0,log200,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_13,0.0,chrome_89,0
3651,0.0,105.27919215296713,May,467.95238099999995 minutes,0.047619048,0.0 minutes,474.95238099999995,2.0,2.0,21.0,log404,0.068253968,0.0,,Returning_Visitor,1.0,7.0,0.0,c_3,0.0,browser_5_v18,0
3652,0.0,100.8277254221264,May,531.0 minutes,0.033333333,0.0 minutes,,2.0,1.0,13.0,log404,0.05,0.0,,Returning_Visitor,3.0,65.0,0.0,c_3,0.0,browser_6_v9,0
3653,0.6,98.8227902371083,May,142.0 minutes,0.0,0.0 minutes,,2.0,0.0,4.0,log202,0.05,0.0,,Returning_Visitor,1.0,0.0,0.0,c_13,0.0,chrome_99.1.3,0
3654,0.0,107.64919202625634,May,86.0 minutes,0.0,0.0 minutes,,,4.0,3.0,log200,0.033333333,1.0,,New_Visitor,4.0,1764.0,0.0,,0.0,chrome_99.1.4,0
3655,0.0,91.10669329964219,May,870.6666667000002 minutes,0.0,0.0 minutes,938.6666667000002,2.0,,20.0,log404,0.020175439,0.0,,Returning_Visitor,3.0,68.0,0.0,,0.0,edge_96.0.1054.75,0
3656,0.0,100.09049585495636,May,1010.166667 minutes,0.028571429,0.0 minutes,1010.166667,2.0,0.0,7.0,log202,0.095238095,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_90.1.7,0
3657,0.0,98.3508565430481,May,27.5 minutes,0.04444444400000001,0.0 minutes,,2.0,0.0,9.0,log8080,0.1,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_99.1.4,0
3658,0.0,100.8411962965267,May,1353.115146 minutes,0.002857143,0.0 minutes,1353.115146,2.0,0.0,72.0,log400,0.007277211,0.0,,Returning_Visitor,1.0,,0.0,c_4,1.0,chrome_99.1.4,0
3659,0.0,102.95641894816603,May,542.1666667000001 minutes,0.008333333,0.0 minutes,605.8333333700001,3.0,2.0,26.0,log202,0.03125,0.0,,Returning_Visitor,5.0,63.66666667,0.0,c_4,0.0,chrome_80,0
3660,0.6,96.0525537163823,May,623.9666667 minutes,0.023214286,0.0 minutes,,3.0,0.0,28.0,log200,0.036309523999999996,0.0,,Returning_Visitor,1.0,0.0,0.0,c_6,0.0,chrome_99.1.4,0
3661,0.0,101.82549664201258,May,123.0 minutes,0.0,0.0 minutes,123.0,3.0,0.0,4.0,log202,0.066666667,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,chrome_99.1.4,0
3662,0.0,83.23379693519247,May,19.0 minutes,0.0,0.0 minutes,19.0,1.0,0.0,,log202,0.1,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,safari_14,0
3663,0.0,107.11368896173582,May,0.0 minutes,0.2,,0.0,1.0,0.0,1.0,log_100,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_15.4,0
3664,0.0,110.66815392961908,May,375.0 minutes,0.0,0.0 minutes,412.5,2.0,2.0,12.0,log200,0.039583333,0.0,,Returning_Visitor,3.0,37.5,43.99,c_2,0.0,chrome_99.1.4,1
3665,,94.89536764126812,May,,0.0,0.0 minutes,,3.0,10.0,18.0,log200,0.002105263,0.0,,Returning_Visitor,1.0,,0.0,c_18,1.0,chrome_80,0
3666,0.0,100.24095062939735,May,442.16666669999995 minutes,0.0,0.0 minutes,,4.0,0.0,7.0,log404,0.057142857000000005,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_99.1.3,0
3667,0.0,97.32320201356295,May,696.4027778 minutes,0.0,41.0 minutes,,2.0,6.0,36.0,log8080,0.002631579,1.0,,New_Visitor,2.0,299.0,0.0,c_4,1.0,chrome_90.1.7,0
3668,0.0,100.49905439066113,May,,0.012,39.0 minutes,482.20833330000005,2.0,0.0,14.0,log404,0.058222222000000004,1.0,,Returning_Visitor,1.0,0.0,0.0,,0.0,chrome_99.1.3,0
3669,1.0,105.82110128072084,May,135.5 minutes,0.028571429,313.0 minutes,448.5,2.0,,6.0,log202,0.085714286,1.0,,Returning_Visitor,7.0,0.0,0.0,c_2,1.0,chrome_89,0
3670,0.8,122.54918769456052,May,213.5 minutes,0.1,,213.5,2.0,0.0,23.0,log_100,0.12121212099999999,0.0,,Returning_Visitor,7.0,,0.0,c_3,0.0,chrome_90.1.7,0
3671,0.0,90.24807893895323,May,262.0 minutes,0.1,0.0 minutes,262.0,3.0,0.0,2.0,log8080,0.15,0.0,,Returning_Visitor,1.0,0.0,0.0,c_4,0.0,chrome_90.1.7,0
3672,1.0,101.01859962267595,May,1144.0 minutes,0.12,0.0 minutes,,1.0,0.0,5.0,log_100,0.133333333,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,1.0,safari_14.1,0
3673,0.8,91.99157890804727,May,16.0 minutes,0.0,0.0 minutes,,2.0,0.0,2.0,log200,0.1,0.0,,Returning_Visitor,1.0,0.0,0.0,c_2,0.0,chrome_99.1.3,0
3675,0.8,89.33069108620887,May,171.5 minutes,0.019230768999999998,0.0 minutes,171.5,2.0,0.0,13.0,log400,0.080769231,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_80,0
3676,0.0,117.53430231465686,May,892.0 minutes,0.0,0.0 minutes,892.0,2.0,0.0,22.0,log200,0.00952381,0.0,-0.47964086122155153,Returning_Visitor,7.0,0.0,10.51809524,c_4,1.0,chrome_99.1.4,1
3677,0.0,111.95552632457249,May,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log8080,0.2,,,Returning_Visitor,6.0,0.0,0.0,c_13,0.0,chrome_89,0
3678,0.2,94.22047915280932,May,468.1916666999999 minutes,0.0,0.0 minutes,535.1916666999999,2.0,2.0,,log400,0.0032786890000000004,,,Returning_Visitor,3.0,67.0,0.0,c_2,0.0,chrome_99.1.3,0
3680,0.0,84.08726748651284,May,1993.915257 minutes,0.005970149,0.0 minutes,2245.7819237000003,2.0,12.0,60.0,log400,0.011984126999999999,0.0,,Returning_Visitor,2.0,251.8666667,13.09154641,c_1,0.0,chrome_80,0
3681,0.0,97.27266529706345,May,,0.017647059,0.0 minutes,,1.0,3.0,17.0,log200,0.051764705999999994,0.0,,Returning_Visitor,2.0,121.0,0.0,c_2,0.0,edge_96.0.1054.75,0
3682,0.0,98.0716332679278,May,1501.333333 minutes,0.0,246.0 minutes,,3.0,3.0,39.0,log200,0.009756098000000001,3.0,,Returning_Visitor,1.0,71.0,0.0,c_2,1.0,,0
3683,0.4,99.26415009634628,May,121.0 minutes,0.092857143,0.0 minutes,121.0,3.0,0.0,14.0,log404,0.11666666699999999,0.0,,Returning_Visitor,3.0,,0.0,c_13,0.0,chrome_89,0
3685,0.6,108.84499883462685,May,438.075 minutes,0.008,0.0 minutes,438.075,1.0,0.0,25.0,log202,0.024698413,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,safari_15,0
3687,0.6,94.89000158560629,May,103.0 minutes,0.133333333,0.0 minutes,103.0,2.0,0.0,12.0,log_100,0.166666667,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_80,0
3688,0.0,112.5608403345128,May,826.85 minutes,0.007142857,0.0 minutes,,1.0,1.0,29.0,log400,0.029591837000000003,0.0,,Returning_Visitor,3.0,8.0,10.98707143,c_4,0.0,safari_14,1
3689,0.4,99.59791667078655,May,4086.1448969999997 minutes,0.000555556,348.0 minutes,4601.311563699999,2.0,11.0,172.0,log404,0.009603919,6.0,,Returning_Visitor,7.0,167.16666669999998,1.418440397,c_3,0.0,browser_7_v13,0
3690,0.0,93.57619810993793,May,894.6666667000002 minutes,0.0,0.0 minutes,909.6666667000002,2.0,2.0,10.0,log202,0.022222222000000003,0.0,,Returning_Visitor,4.0,,0.0,c_2,0.0,edge_96.0.1054.72,0
3692,,95.86116137812338,May,368.3333333 minutes,0.092592593,0.0 minutes,482.3333333,3.0,2.0,24.0,log8080,0.11428571400000001,0.0,4.3823891093411,Returning_Visitor,4.0,114.0,0.0,c_3,0.0,chrome_99.1.3,0
3693,0.6,108.79773523549459,May,6.0 minutes,0.066666667,0.0 minutes,6.0,2.0,0.0,3.0,log202,0.133333333,,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_99.1.4,0
3694,0.0,111.13729892034075,May,211.33333330000002 minutes,0.0,0.0 minutes,211.33333330000002,2.0,0.0,8.0,log_100,0.075,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,1.0,browser_5_v7,0
3695,0.0,97.00952155418054,May,1197.666667 minutes,0.0,0.0 minutes,,2.0,3.0,26.0,log404,0.007142857,,,New_Visitor,2.0,86.0,0.0,c_5,0.0,browser_10_v10,0
3696,0.0,101.03810367745425,May,671.6666667000001 minutes,0.0,0.0 minutes,,2.0,0.0,6.0,log400,0.016666667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,edge_98.0.1108.84,0
3697,0.0,115.33533010836109,May,3473.7333329999997 minutes,0.015384615,0.0 minutes,,2.0,5.0,36.0,log404,0.033333333,0.0,,Returning_Visitor,6.0,,0.0,c_3,0.0,chrome_99.1.4,0
3698,0.0,113.02857724691522,May,2515.1 minutes,0.053571429000000004,0.0 minutes,2515.1,3.0,0.0,16.0,log_100,0.070238095,0.0,,Returning_Visitor,2.0,0.0,0.0,c_3,0.0,chrome_98.0.1,0
3699,,89.60714848812158,May,173.0 minutes,0.0125,0.0 minutes,,1.0,4.0,6.0,log8080,0.0375,0.0,,Returning_Visitor,2.0,47.0,0.0,c_2,0.0,chrome_99.1.3,0
3700,0.6,87.7234421456537,May,967.25 minutes,0.006779661,,967.25,2.0,0.0,60.0,log400,0.025141242999999997,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,edge_97.0.1072.76,0
3701,0.0,100.40461039936758,May,388.5 minutes,0.0,0.0 minutes,,3.0,0.0,8.0,log200,0.014285714,0.0,,Returning_Visitor,6.0,,0.0,c_4,0.0,chrome_89,0
3702,0.4,104.76533645261735,May,906.0 minutes,0.0,0.0 minutes,906.0,4.0,0.0,7.0,log8080,0.016666667,0.0,,New_Visitor,2.0,0.0,14.98333333,c_2,0.0,safari_15,1
3703,0.0,82.14939591654485,May,548.8831169 minutes,0.0,0.0 minutes,825.7497836,3.0,8.0,19.0,log8080,0.007674571999999999,0.0,,Returning_Visitor,1.0,276.8666667,5.744057971,c_2,1.0,chrome_89,0
3704,0.0,88.27629302082151,May,262.375 minutes,0.00952381,0.0 minutes,,1.0,0.0,7.0,log200,0.026984127000000004,0.0,,Returning_Visitor,1.0,0.0,0.0,c_6,0.0,safari_15.4,0
3705,0.6,101.13699429174083,May,549.0 minutes,0.022222222000000003,17.0 minutes,566.0,1.0,0.0,8.0,log404,0.04444444400000001,1.0,,Returning_Visitor,6.0,0.0,0.0,c_3,0.0,safari_13,0
3706,0.0,102.02837098056253,May,1564.0 minutes,0.04444444400000001,0.0 minutes,1696.0,3.0,2.0,6.0,log202,0.066666667,,,Returning_Visitor,2.0,132.0,0.0,c_13,0.0,chrome_98.0.1,0
3707,0.0,78.24054850165848,May,188.5 minutes,0.0,0.0 minutes,,2.0,1.0,15.0,log8080,0.007142857,0.0,,Returning_Visitor,2.0,64.0,0.0,c_2,0.0,edge_99.0.1150.46,0
3709,0.4,94.50675993872723,May,,0.0,0.0 minutes,,2.0,0.0,4.0,log_100,0.05,0.0,,Returning_Visitor,2.0,,0.0,c_4,0.0,edge_99.0.1150.46,0
3710,1.0,115.11018267048394,May,1651.9285710000001 minutes,0.024561404,0.0 minutes,,2.0,0.0,19.0,log400,0.066233766,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,1.0,,0
3712,0.2,96.10289641332665,May,,0.0,0.0 minutes,1375.75,3.0,5.0,7.0,log400,0.04,0.0,,Returning_Visitor,2.0,1321.25,0.0,c_2,0.0,chrome_99.1.4,0
3713,0.0,92.46432721525306,May,5492.366667 minutes,0.019090909,1131.0 minutes,,2.0,7.0,46.0,log200,0.043948052,2.0,,Returning_Visitor,6.0,190.58333330000002,8.567142857,c_6,0.0,browser_6_v18,0
3714,0.0,114.69298371518886,May,,0.0,0.0 minutes,,2.0,1.0,7.0,log200,0.025,0.0,,Returning_Visitor,1.0,7.0,50.9925,c_1,0.0,chrome_89,1
3715,0.0,94.44774054552983,May,731.3333332999999 minutes,0.034920635,0.0 minutes,798.3333332999999,2.0,4.0,60.0,log_100,0.038095238,0.0,,Returning_Visitor,6.0,67.0,0.0,c_3,0.0,,0
3716,0.2,113.7165049901396,May,1752.942857 minutes,0.020075188,0.0 minutes,1883.942857,1.0,4.0,,log400,0.03374269,1.0,,Returning_Visitor,3.0,131.0,0.0,c_4,0.0,safari_15,0
3717,0.0,102.71212090193167,May,195.0 minutes,0.0,0.0 minutes,,2.0,,13.0,log_100,0.008333333,0.0,,Returning_Visitor,1.0,46.0,0.0,c_4,0.0,chrome_80,0
3719,0.0,89.47945908154628,May,3583.166667 minutes,0.02,335.0 minutes,,2.0,1.0,33.0,log400,0.045170068,1.0,,Returning_Visitor,3.0,77.0,11.15734286,c_11,1.0,chrome_80,0
3720,0.0,91.51149926552301,May,474.6818182 minutes,0.015384615,0.0 minutes,474.6818182,3.0,0.0,13.0,log8080,0.029230769,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,chrome_90.1.7,0
3721,0.0,97.8192332641104,May,0.0 minutes,0.2,0.0 minutes,,1.0,0.0,1.0,log404,0.2,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,safari_13.1,0
3722,0.0,99.93668035301107,May,79.0 minutes,0.0,0.0 minutes,79.0,2.0,0.0,4.0,log404,0.05,0.0,,Returning_Visitor,6.0,0.0,0.0,c_2,0.0,chrome_89,0
3723,1.0,96.70220808023416,May,71.75 minutes,0.0,0.0 minutes,,2.0,0.0,9.0,log202,0.055555556,0.0,,Returning_Visitor,2.0,0.0,0.0,c_3,1.0,edge_99.0.1150.46,0
3724,0.8,96.73671420829116,May,6100.527778 minutes,0.010606061000000002,0.0 minutes,6100.527778,2.0,0.0,66.0,log202,0.046262625999999994,,,Returning_Visitor,2.0,0.0,0.0,c_6,0.0,browser_5_v11,0
3726,0.8,88.16606976247778,May,778.0 minutes,0.018181818,,785.0,1.0,2.0,11.0,log8080,0.072727273,0.0,,Returning_Visitor,1.0,7.0,0.0,c_3,0.0,safari_13,0
3727,1.0,92.34110574238511,May,592.5666667 minutes,0.013333333000000001,2.5 minutes,,3.0,0.0,14.0,log200,0.023333332999999998,1.0,,Returning_Visitor,3.0,0.0,0.0,c_3,1.0,chrome_80,0
3728,0.6,84.0088184946968,May,343.6666667 minutes,0.025,0.0 minutes,358.6666667,2.0,2.0,23.0,log_100,0.05,0.0,,Returning_Visitor,6.0,15.0,0.0,c_6,0.0,chrome_99.1.3,0
3729,0.0,92.7012306769858,May,1249.628205 minutes,0.0,0.0 minutes,,3.0,7.0,28.0,log_100,0.015053763000000001,0.0,,Returning_Visitor,7.0,397.8333333,0.0,c_6,0.0,chrome_89,0
3730,0.8,114.6890840941488,May,1260.666667 minutes,0.057142857000000005,0.0 minutes,1260.666667,2.0,0.0,7.0,log400,0.107142857,0.0,,Returning_Visitor,5.0,0.0,0.0,c_6,0.0,,0
3731,0.0,109.0874045400005,May,1377.409524 minutes,0.0008771930000000001,55.0 minutes,,2.0,0.0,38.0,log202,0.018859649,1.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_98.0.1,0
3732,0.0,99.52003944196846,May,675.8333332999999 minutes,0.0,104.0 minutes,1030.8333333,2.0,3.0,15.0,log8080,0.004166667,2.0,,Returning_Visitor,6.0,251.0,0.0,c_1,0.0,browser_10_v14,0
3733,0.0,97.56362803379858,May,1259.0 minutes,0.010526316,0.0 minutes,,2.0,0.0,18.0,log202,0.033684211,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
3734,0.0,86.559517962812,May,1472.0 minutes,0.016666667,0.0 minutes,1472.0,2.0,0.0,16.0,log8080,0.040625,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,browser_6_v15,0
3737,0.0,93.64919984231065,May,364.1666667 minutes,0.020689655,0.0 minutes,,3.0,0.0,29.0,log202,0.01954023,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_80,0
3740,0.0,90.88532606622647,May,579.5833332999999 minutes,0.0,0.0 minutes,579.5833332999999,2.0,0.0,49.0,log202,0.00625,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,chrome_99.1.3,0
3741,0.0,90.68010960218265,May,953.8333332999998 minutes,0.0,0.0 minutes,,3.0,,9.0,log404,0.011428571,0.0,,Returning_Visitor,1.0,0.0,92.83857143,c_5,1.0,chrome_99.1.3,1
3742,0.8,116.08625234492605,May,297.0 minutes,0.028571429,0.0 minutes,,1.0,0.0,7.0,log_100,0.071428571,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,safari_14.1,0
3744,0.0,107.46639562503678,May,2900.638469 minutes,0.009433961999999999,0.0 minutes,2922.97180233,2.0,3.0,105.0,log202,0.021263103,1.0,,Returning_Visitor,8.0,22.33333333,0.0,c_4,1.0,chrome_99.1.3,0
3745,0.0,132.21683958789242,May,304.5 minutes,0.0,0.0 minutes,358.5,2.0,5.0,15.0,log200,0.010526316,0.0,,Returning_Visitor,6.0,54.0,0.0,c_2,0.0,chrome_90.1.7,0
3746,0.6,91.38410160476582,May,55.0 minutes,0.066666667,0.0 minutes,55.0,1.0,0.0,3.0,log_100,0.133333333,0.0,,Returning_Visitor,4.0,0.0,0.0,c_20_55,0.0,browser_8_v19,0
3747,0.0,112.15619804611518,May,,0.0,0.0 minutes,,2.0,1.0,7.0,log202,0.033333333,0.0,,New_Visitor,1.0,23.0,0.0,c_13,0.0,chrome_80,0
3748,0.0,110.0911696963851,May,1098.0 minutes,0.017647059,0.0 minutes,,3.0,2.0,,log_100,0.03627451,0.0,,Returning_Visitor,2.0,116.0,0.0,c_18,0.0,chrome_90.1.7,0
3749,0.0,108.92512141960552,May,5478.530087 minutes,0.00952381,140.83333330000002 minutes,5645.3634203,2.0,2.0,65.0,log_100,0.038958835,3.0,,Returning_Visitor,3.0,26.0,8.08875,c_6,0.0,chrome_98.0.1,0
3750,0.0,105.61331603093751,May,1873.1666670000002 minutes,0.0,0.0 minutes,,2.0,4.0,37.0,log202,0.005555556,0.0,,New_Visitor,5.0,90.5,0.0,c_2,0.0,chrome_80,0
3751,0.8,113.99090214041354,May,2129.333333 minutes,0.0,0.0 minutes,2129.333333,2.0,0.0,72.0,log8080,0.01875,0.0,,Returning_Visitor,1.0,0.0,0.0,c_6,0.0,browser_5_v15,0
3753,0.0,98.9504985011457,May,655.1666667000001 minutes,0.0,0.0 minutes,,2.0,0.0,14.0,log8080,0.007692308,0.0,,Returning_Visitor,7.0,0.0,0.0,c_4,1.0,chrome_99.1.3,0
3755,0.0,93.54915748277588,May,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log202,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_6,0.0,edge_98.0.1108.84,0
3756,0.0,109.226503114564,May,,0.006060606,16.0 minutes,,2.0,1.0,33.0,log400,0.033333333,1.0,,Returning_Visitor,1.0,18.0,0.0,,0.0,edge_98.0.1108.84,0
3758,1.0,89.79553801770331,May,463.41666669999995 minutes,0.0,51.0 minutes,561.4166667,3.0,3.0,16.0,log_100,0.021052632,1.0,,New_Visitor,3.0,47.0,0.0,c_4,1.0,chrome_80,0
3759,0.0,94.06953284661354,May,4153.276586999999 minutes,7.09e-05,0.0 minutes,,2.0,4.0,217.0,log404,0.005893496999999999,0.0,,Returning_Visitor,1.0,766.8333332999999,0.0,c_6,1.0,chrome_89,0
3760,0.0,108.21013940816752,May,456.33333330000005 minutes,0.043478261,0.0 minutes,,2.0,0.0,23.0,log404,0.068115942,1.0,,Returning_Visitor,3.0,0.0,0.0,c_6,0.0,edge_98.0.1108.84,0
3761,0.0,109.97590824452455,May,84.33333333 minutes,0.052380952,0.0 minutes,,3.0,0.0,7.0,log8080,0.10952381,0.0,,Returning_Visitor,9.0,0.0,0.0,c_1,0.0,browser_3_v11,0
3762,0.4,94.2583866688015,May,56.5 minutes,0.05,0.0 minutes,,1.0,0.0,4.0,log200,0.1,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_13,0
3763,0.0,104.37403869414709,May,128.3333333 minutes,0.0,0.0 minutes,128.3333333,4.0,0.0,7.0,log_100,0.057142857000000005,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,safari_15,0
3764,0.0,94.82572994183305,May,1205.583333 minutes,0.006451613,0.0 minutes,1524.2499997,2.0,4.0,32.0,log200,0.010752688,,,Returning_Visitor,1.0,318.6666667,37.60935484,c_2,1.0,chrome_90.1.7,0
3765,0.0,102.2116802095466,May,4987.688889 minutes,0.003108808,,,4.0,6.0,187.0,log_100,0.011118588,,,Returning_Visitor,2.0,63.0,10.80188719,c_2,0.0,safari_15.4,0
3766,0.0,99.09557820104338,May,33.0 minutes,0.0,0.0 minutes,,1.0,0.0,,log404,0.1,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,browser_8_v19,0
3767,0.0,93.15723223472315,May,,0.027083332999999998,0.0 minutes,,3.0,1.0,30.0,log202,0.042083333,0.0,,Returning_Visitor,3.0,14.0,12.6534375,c_1,0.0,chrome_80,0
3769,0.8,114.77702629346298,May,457.40477989999994 minutes,0.0,0.0 minutes,457.40477989999994,2.0,0.0,31.0,log404,0.026938057,0.0,,Returning_Visitor,7.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
3770,0.0,102.8988655917979,May,69.0 minutes,0.0,0.0 minutes,69.0,2.0,0.0,3.0,log8080,0.066666667,0.0,,Returning_Visitor,4.0,0.0,0.0,c_1,1.0,chrome_80,0
3772,0.0,109.4968425959138,May,788.2666667000001 minutes,0.007142857,37.5 minutes,,2.0,4.0,25.0,log8080,0.028571429,1.0,,Returning_Visitor,3.0,,16.70657143,c_3,0.0,chrome_89,1
3773,0.0,84.37937865084042,May,,0.0,17.0 minutes,1674.5,,2.0,21.0,log400,0.013043478,1.0,,Returning_Visitor,4.0,10.0,0.0,c_4,0.0,chrome_89,0
3774,0.4,105.2621106147489,May,1483.333333 minutes,0.008333333,0.0 minutes,1483.333333,2.0,0.0,24.0,log400,0.026388889,0.0,,Returning_Visitor,2.0,0.0,0.0,c_3,0.0,edge_96.0.1054.75,0
3775,0.4,104.2454377827688,May,,0.16,0.0 minutes,,1.0,0.0,5.0,log202,0.18,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
3776,0.8,121.00160162942942,May,304.75 minutes,0.0,0.0 minutes,,1.0,0.0,,log_100,0.025,0.0,,Returning_Visitor,3.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
3777,0.0,104.95798032423325,May,1207.0 minutes,0.0,0.0 minutes,,3.0,0.0,2.0,log200,0.05,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,browser_3_v10,0
3778,0.0,102.72629118097046,May,123.0 minutes,0.0,0.0 minutes,,2.0,0.0,8.0,log200,0.014285714,0.0,,New_Visitor,1.0,0.0,59.988,c_2,0.0,chrome_99.1.3,1
3779,0.0,116.67668991357736,May,893.45 minutes,0.017391304,27.0 minutes,,3.0,5.0,21.0,log202,0.020652174,3.0,,Returning_Visitor,3.0,131.2,7.091478261000001,c_4,1.0,chrome_89,1
3780,0.2,129.32553087616813,May,794.5 minutes,0.0,0.0 minutes,856.0,2.0,3.0,6.0,log8080,0.022222222000000003,,,Returning_Visitor,1.0,61.5,0.0,,0.0,chrome_89,0
3781,0.0,102.81393755463385,May,2725.0 minutes,0.010909091000000001,25.0 minutes,,2.0,2.0,31.0,log8080,0.017482517,1.0,,Returning_Visitor,2.0,386.0,0.0,c_5,1.0,browser_6_v19,0
3782,0.0,85.53220414755313,May,746.1666667000001 minutes,0.0,0.0 minutes,,3.0,3.0,22.0,log400,0.004266667,0.0,,Returning_Visitor,1.0,179.5,0.0,c_15,1.0,browser_3_v12,0
3784,0.0,107.7493072203354,May,433.83333330000005 minutes,0.039285714,0.0 minutes,,2.0,0.0,14.0,log202,0.092857143,0.0,,Returning_Visitor,2.0,,0.0,c_4,1.0,edge_96.0.1054.72,0
3785,0.6,90.42754839596806,May,4.0 minutes,0.14285714300000002,0.0 minutes,4.0,3.0,0.0,6.0,log404,0.157142857,0.0,,Returning_Visitor,1.0,0.0,0.0,c_13,0.0,chrome_99.1.4,0
